	warning	PAHs	PM10	O3	NOx	CH4	PM2.5
1236	1	0.2848261079874501	0.20577196404289744	0.7906626024321437	0.9999999999999998	0.22074594241173284	0.0
1237	1	0.6840462528641778	0.3635119087905392	0.17538526000652488	0.8825924925735891	0.8733221584061945	1.0
1238	0	0.0	0.0	0.43949226921182416	0.4778179854172291	0.8498740416912385	0.37233171100562323
1239	0	0.25728414565776614	0.48958019282949916	0.42728517236747	0.9999999999999998	0.7947712879156943	0.7073868921522148
1240	1	0.8871843117763747	0.6679074861407646	0.7193263307382791	0.7053866234584569	0.41263204789620755	0.6449382775320616
1241	1	0.6962721682546305	0.3941560479181918	0.4208849625454989	0.4904419839769556	0.9521887259301041	0.6668667070748291
1242	0	0.7388047448089785	0.27644022223999665	0.8459631660088407	0.8471149518408496	0.7180184482449166	0.3291184819333506
1243	1	0.3074821418797882	0.48107083746085255	0.6139515618303129	0.7994274912233323	0.345572869926412	0.411774678485054
1244	0	1.0	0.9144788250567597	0.9572535711315673	0.7521199027815286	0.43541832260711266	0.19112960818085245
1245	0	0.8083600705893144	0.9016471109415667	0.6253462382374955	0.8202070393374741	0.6922130201789696	0.3455933098485895
1246	1	0.21382408586690094	0.26654032868384947	0.6368064840106702	0.742126203978756	0.20122560959975377	0.0
1247	0	0.5629320304190832	0.6329994400930303	0.7633793491680685	0.6466072553785218	0.44823850670495613	0.2741578798917381
1248	1	0.6227007069286103	0.5755228362056766	0.39356332721352594	0.3144999549914482	0.6629140919463601	0.8411479118781995
1249	1	0.6419426557972141	0.3984322604859498	0.6259459580483999	0.7254406337204067	0.16328587728519772	0.9870508842786245
1250	0	0.503204772618683	0.7868169596436285	0.5215387371020259	0.5601620307858493	0.6108737596471885	0.19696128617980846
1251	0	0.7425176362342703	0.7169485685455341	0.5752576396307645	0.6150184535061662	0.9999999999999998	0.3048870871916127
1252	1	0.8474800413595396	0.021707162502230037	0.21712256033980926	0.20040507696462329	0.6979965257301093	0.5110227265907714
1253	1	0.6579938848234452	0.7721240163172887	0.0	0.0	0.7159447834670905	0.486320236687811
1254	0	0.0822161376166195	0.3311172912808331	0.9018250673285442	0.8667476820595912	0.5573190431014587	0.8978188594096008
1255	0	0.09704847320283472	0.1472001575122901	0.5850146811409709	0.9999999999999998	0.9231526114715005	0.7664643257938104
1256	1	0.18663122408557098	0.6930940705236668	0.8074531578846365	0.8900531100909173	0.40028460808697197	0.6591311444911871
1257	0	0.932064441594443	0.4176875226885377	0.3441400177836915	0.7058763165001347	0.8620051408938232	0.12474869923724596
1258	0	0.0	1.0	0.7855689821715293	0.9999999999999998	0.4850837158021588	0.5933353537414559
1259	1	0.4079121568349007	1.0	0.19679765613505373	0.0	0.1415652803774261	0.6428588574892129
1260	1	0.753725834771894	0.1121936662831402	0.14252541212745418	0.4958376091457377	0.9531005615240631	1.0
1261	0	0.9350880073606964	0.8252690322223386	0.978646776226147	0.9237195067062742	0.39215020127689004	0.47461787281030765
1262	1	0.6815197116074454	0.29755979006565036	0.002821081990494023	0.4890215140876768	0.762260903566575	0.9855265763684264
1263	1	0.411765576023301	0.8270041285447958	0.33161946738483783	0.8678620937978216	0.7938129791543804	1.0
1264	0	0.8877671321833727	0.2826453450811246	0.4475061251383352	0.7701737330092717	0.6936825337811847	0.44982386442061295
1265	1	0.29029041911295916	0.6082189420834694	0.5789822994696876	0.6965667476820594	0.3902896720596907	0.21472937533381753
1266	0	1.0	0.3242907332320164	0.8964243905247467	0.8411882257628949	0.8001092920694339	0.3903698547106518
1267	0	0.6865520847663469	0.0	0.7382390946949584	0.6704671887658655	0.8190783569652058	0.24327114077043577
1268	0	0.6783423049215782	0.0	1.0	0.7864254208299577	0.22346061639445125	0.27757106935601006
1269	0	0.0	0.5413992751973518	1.0	0.9299774957241873	0.7453767211097149	1.0
1270	1	0.657098944858385	0.8439736166913807	0.4611013734383296	0.13070843460257442	0.34942213020178947	0.6891192020788199
1271	0	0.9337330238764066	0.19214038282869916	0.7991882192639597	0.8370366369610225	0.41476821107151074	0.4218762189962373
1272	0	0.5940152923791056	0.7172192927944283	0.8852264222155408	0.7235160680529302	0.5385134355529342	0.25683688104997215
1273	1	0.3544923767386612	0.48493481083143086	0.9767052832916463	0.5198325681879556	0.7525079485141406	0.5736198712139853
1274	0	0.511846642809336	0.3084195241406045	0.24998400747170924	0.8196615356917814	0.7873435937540061	0.4870898921582161
1275	1	0.840853047899258	0.761153531413242	0.45514095814435507	0.18492933657394905	0.8780431912002253	0.6290890759933507
1276	1	1.0	0.4163000609129557	0.498447125502965	0.46691151318750546	0.9999999999999998	0.4677434841838053
1277	1	0.011552861367142842	0.06121136795732385	0.40388810347805504	0.6485570258349085	0.2636823414784235	0.06400292859157553
1278	0	1.0	0.7256855783962046	1.0	0.9919488702853541	0.18379496679572305	0.19764542437572397
1279	0	0.23441510126134757	0.12852018433860168	0.7929671257588453	0.951043298226663	0.6767663008640803	0.7526885430857033
1280	1	0.7978811371802439	0.5821217397724685	0.8969889267734112	0.11199567917904396	0.3882031870977667	0.4754670443429574
1281	1	0.5237928295339063	0.5219132821008201	0.168460495256616	0.0	0.43317639291300214	0.4514922014246878
1282	0	0.23779664301362535	0.16566785826355002	0.7359649571720093	0.4079035016653163	0.39009576677521074	0.6432924450739053
1283	1	0.5245797850073148	0.4511834956653358	0.8585348924982248	0.8625636871005491	0.024435270890489913	0.5046944482785525
1284	1	0.5405289465003411	0.32138044755640616	0.6190227925513201	0.0	0.06412976590343833	0.49803460298980395
1285	1	1.0	0.35396272619318614	0.015111339981960459	0.52703933747412	0.9912438142611726	0.20932528370730896
1286	1	0.18789745319316054	0.6106554603235153	0.3365883459247838	0.6749734449545413	0.0	0.24509400898981593
1287	1	0.5715737482304595	0.39690020735016285	0.05875814819316427	0.13834728598433688	0.887831401758929	0.727794014390907
1288	1	0.9511081723550825	0.0	0.5859102627252546	0.21628589431992085	0.7469888592600189	0.5937839443567603
1289	0	0.44764305356474554	0.7929759363059676	0.31128496766310776	0.6227005130974883	0.8698927591600214	0.30493359658651054
1290	1	0.4649664286570132	0.5901296399982767	0.25694075727819965	0.11181384463047972	0.26830401784569613	0.5404691747733041
1291	0	0.8201392556170426	0.6455388950758949	0.4827184739289805	0.8816671167521828	0.7587641983538882	0.5366539040886258
1292	1	0.04774689618548478	0.6986531468617518	0.44612756919967	0.5264830317760374	0.23531928668495672	0.24803460298980395
1293	1	0.8057610465916103	0.30032240796913756	0.19936765543138257	0.02354487352596979	0.8624073741698928	0.5413258478212599
1294	0	0.5003380062512666	0.3587219354322668	0.7896646686667987	0.9784625078764961	0.8643255942155326	0.9349903680543472
1295	0	0.011512921897627648	0.503959342140075	0.8286128720661707	0.8450697632550184	0.787120843055306	0.8789435465964126
1296	1	0.8044726288898456	0.8773588388390849	0.07786442174216202	0.2142641101809344	0.6935687546473164	0.9082204605330277
1297	1	0.357757058561617	0.6136857260639768	0.7339051195281565	0.6710522999369879	0.2566408553626829	0.08216709775374631
1298	0	0.6697420058193286	0.6374540845521053	0.7413464429418575	0.635274102079395	0.9999999999999998	0.353126331518967
1299	1	0.3676990279916512	0.7701920296319993	0.642525412127454	0.7271401566297597	0.2699273736570855	0.30481057173549053
1300	1	0.41406135590061277	0.3720212641591858	0.8803471018340232	0.8042956161670716	0.27368368759775374	0.34364891708125045
1301	1	0.7223881435986645	0.6378140247466577	0.268170710643987	0.0	0.2503525550626904	0.30730857633241926
1302	1	0.32370792118019653	0.0	1.0	0.8958592132505174	0.0	0.2920504941998283
1303	1	0.8097535143035075	0.9713063060291525	0.39876889517217573	0.0	0.7484984359375397	0.5843080302221051
1304	0	0.6438212901040348	0.6199523771434898	0.9934142768498557	0.7718966603654696	0.6788736186251634	0.30926047061506434
1305	1	0.7390902380540307	0.5998634073107856	0.09621904646149315	0.0	0.46639829747955175	0.6862101144431176
1306	1	0.7604105185770307	0.13846314766161916	0.4343186863097561	0.7389648033126293	0.6214007333145304	0.9485035977267409
1307	1	0.8741522107975617	0.43887784798833396	0.4478499644965872	0.7942281033396343	0.9999999999999998	0.7725675586468468
1308	0	0.7076918980567228	0.35004030099614214	0.8002981007273402	0.6471923665496444	0.8260509345914204	0.22200584518072652
1309	1	0.7845709391544371	0.8060814510819743	0.229932575500726	0.8515888018723554	0.4104045409092072	0.5433347536202313
1310	1	0.3482751326508122	0.3944636891101174	0.5141469905260263	0.5375695382122603	0.3192562370195633	0.7178034963062541
1311	1	0.6800833699445139	0.2628578636165062	0.05692860295669866	0.5478602934557566	0.8262881079972308	0.6302908187453868
1312	1	0.7045840156326044	0.07736253053338782	0.0	0.0	0.5034229891541242	0.4592082600685339
1313	0	0.4261423058091218	0.28768143139293745	0.2765603909853318	0.5622054190296155	0.5277524935258069	0.3191444671823709
1314	1	0.9050712771606886	0.915952426366081	0.8140724653441913	0.12105500045008544	0.37615381656880564	0.4836496972388422
1315	1	0.6335731180743851	0.924403329908261	0.010086487592996574	0.005761094607975359	0.59561453552473	0.8033447756446803
1316	1	0.8678817140836925	0.7813378700154434	0.6128576728952233	0.08807453416149058	0.2857490833568368	1.0
1317	1	0.5994352263162643	0.4364290241006108	0.7925625147930886	0.7170060311459177	0.4681242147637237	0.3007747565008132
1318	0	0.14922865050449463	0.6464802771231857	0.465117097292145	0.7198145647673055	0.6517396989820772	0.47807457106335494
1319	1	0.8527564890543666	0.629673838808321	0.6457543035893629	0.7172436762984966	0.3569523858362602	0.5572200584518074
1320	0	1.0	0.0960609621785915	0.7387972339323068	0.9006985327212169	0.716193174533986	0.46287049984096784
1321	0	0.6861319807166324	0.9414681868243435	0.6281833127562804	0.5024574669187145	0.9999999999999998	0.13653658038923866
1322	0	0.36724342219125683	0.0	0.6509262872386021	0.7896858403096589	0.12088311838157972	0.20034146897673333
1323	1	0.5791178702499766	0.48926024598989715	1.0	0.43867314789810075	0.8488500294864232	0.44899119622163686
1324	1	0.08693787045707024	0.7502291926879838	0.7903859316927131	0.7149842470069314	0.06995333452988373	0.22817809197457883
1325	0	0.8308326787698053	0.77495123887108	0.3551844578213057	0.7393104689891077	0.8928553114022715	0.5943975683087985
1326	0	0.3524776523875668	0.040021042657527595	0.3498765376815951	0.9743253218111441	0.5636522140457936	0.3086153402987404
1327	0	1.0	0.0	0.6385848531566052	0.9612692411558192	0.41170098202610195	0.22554656040520182
1328	1	0.9715808485805957	0.0	0.12043973055788348	0.33992978665946527	0.9999999999999998	0.3583953958699657
1329	0	0.4133498416473995	0.5632233413525136	0.1141642624565804	0.6468016923215409	0.863096459065152	0.43959329784616497
1330	1	0.0	0.6301260713604506	0.9747366030590507	0.7409505806103158	0.44714238096459047	0.0
1331	1	0.18949355273415247	0.1780596454742902	0.9734779910825664	0.7057430911873257	0.596943027101869	0.9857231160694462
1332	0	0.21673522942266765	0.023097700689731493	0.7339802844111232	0.5245980736339904	0.41215930360759945	0.6804174443237534
1333	0	0.5702882890079184	0.81372941111323	0.4947624469847687	0.5063588081735528	0.3482667111099713	0.44227433941656225
1334	0	0.2069589348291404	0.48068320955902655	0.6706338798513334	0.8524241605905121	0.5377426219840515	0.6359334585586289
1335	0	0.3182672778884743	1.0	0.9018938352001944	0.9999999999999998	0.9999999999999998	1.0
1336	1	0.7879731902612781	0.4326604194995296	0.13130825278429925	0.4671419569718247	0.9999999999999998	0.9881521067255585
1337	1	1.0	0.4118054230989312	0.3871039450368787	0.695025654874426	0.9999999999999998	1.0
1338	1	0.70710463993089	0.5813218726734632	0.06139211760265617	0.4553695202088397	0.7721869311043306	0.8326096871568058
1339	1	0.8429121494387026	0.3451395768087764	0.1471088707355923	0.5478260869565217	0.8743846311633032	0.6113209868393417
1340	1	0.20574595834757092	0.09854670300934565	0.7779149581315608	0.7145053560176433	0.18892143791184823	0.2135561383399447
1341	0	0.25837878297040184	0.9456336485630081	1.0	0.7440867764875327	0.8375346144970639	1.0
1342	0	0.33417649991198517	0.37225507146504855	0.8639739513699201	0.6634278512917453	0.6150467295710367	0.7648695036397355
1343	1	1.0	0.8058168796569185	0.4164470359448065	0.0	0.5462215712417626	0.0
1344	1	0.09810908800440221	0.31928848745131555	0.8189901677936067	0.8534791610405976	0.15817382887618248	0.0
1345	1	0.24056577956667158	0.34832058673328126	0.795244461787453	0.884187595643172	0.23208539524627558	0.0
1346	1	0.9042310690612598	0.6247361976779242	0.7629843337192863	0.4292933657394904	0.554448924386554	0.5162527830621786
1347	1	0.6340464747501195	0.5682348163689728	0.0	0.19359798361688707	0.5722737878515933	0.3403377482251415
1348	1	0.511846642809336	0.3893137755572922	0.4719091240572404	0.9263516068052928	0.0	0.10138898057407608
1349	1	0.19510726706044024	0.0	0.04169571975972819	0.0	0.02728295428322336	1.0
1350	0	0.5378248964902081	0.2172654389732167	1.0	0.801380862363849	0.8181472910951	1.0
1351	1	0.8978969650440889	0.24895863456533363	0.35185961118965214	0.7106256188675848	0.7636775339093866	0.7898165429416741
1352	0	0.040025265412567235	0.8003993182671185	0.9005920433973249	0.8603726708074533	0.7677463398374398	0.9036340340748832
1353	0	1.0	0.6353528952112568	0.8984506438591888	0.7777063642091995	0.6876666623932717	0.2582621689581297
1354	0	1.0	0.13365163941991165	0.7196093984890257	0.9999999999999998	0.5748875028845413	0.43865560843290363
1355	1	0.5774063900192745	0.21956659508881593	0.6059776872245288	0.5846394815014853	0.37377086484961897	0.39733126091470483
1356	1	0.8510316956671593	0.23585619620124643	0.2553479014604376	0.39641371860653507	0.9999999999999998	0.8066259384395649
1357	0	0.415543553991506	0.18276655571074318	0.9212687832244775	0.9999999999999998	0.9999999999999998	0.9388221420726988
1358	0	0.9664271777735376	0.09720231100063348	0.464320669383264	0.8448033126293994	0.7881496628291582	0.3914305689749329
1359	0	0.3958459993225083	0.07845158035280253	0.6521880977207448	0.9940372670807454	0.8120064229122328	0.7167967929521766
1360	0	0.07338951485378453	0.3516831049610216	0.7917117122880191	0.8587343595283101	0.8874532063280427	0.9119712181860737
1361	0	0.8883603072676522	0.5982082976982284	0.6563525520876647	0.0	0.32426892900182036	0.4036715416514136
1362	0	0.32600961801595507	0.5967808425676964	0.230744995937898	0.6927536231884057	0.38257672880182536	0.24681035569184973
1363	0	0.22148210933651669	0.18644594436616657	0.5983252624373894	0.9999999999999998	0.7193309145919333	0.5742424969843909
1364	1	0.0458401563260421	0.36207214801233034	0.8877020655949541	0.7338806373210909	0.2596888541319453	0.0
1365	0	0.0	0.16752908747469641	1.0	0.6608695652173913	0.46522845568062343	1.0
1366	0	0.1408369241874906	0.6325010613621123	0.8789973324462812	0.910087316590152	0.6251874951924308	0.798485294029394
1367	1	0.5969456660498238	0.6530730278661392	0.8860580336866617	0.9652515978035827	0.1768159790774595	0.21159524223893245
1368	1	0.40841953602170333	0.6902176253791676	1.0	0.7544135385723287	0.4175245506525471	0.2500375075765304
1369	0	0.8759480076861292	0.12156134057725776	0.9257754776968201	0.704475650373571	0.622443975795492	0.04389136605594335
1370	1	0.0906995767895471	0.0	0.8930099857346647	0.609898280673328	0.27111804825517294	0.08909549729045274
1371	0	0.5594676512485521	0.15980114073353935	0.7920299636010055	0.7509874876226483	0.9999999999999998	1.0
1372	1	0.46949733958755857	0.31932540439434653	0.8752023054828784	0.6614960842560087	0.6757615189354118	0.2821229888437464
1373	1	0.22200280167982456	0.22910654845041112	0.6677328352193854	0.6473760014402734	0.35012083023512197	0.4863157357786274
1374	1	0.6048921412437152	0.2934681622130473	0.9579988229499179	0.7764695292105499	0.5305857542114303	0.6223437134301131
1375	1	0.922156494675477	0.0	0.5305185417373004	0.28828337384102976	0.5551091638675929	0.7420859013520731
1376	0	0.0	0.7611227672940495	1.0	0.7419137636150865	0.5864352837106737	0.9126283509268873
1377	0	0.2159231268758608	0.604859500267648	0.7404284718179666	0.2504527860293455	0.334488218250814	0.6018210678557068
1378	1	0.47117331806758056	0.43968386791117764	0.6799783141316376	0.9999999999999998	0.0	0.26052162536832446
1379	0	0.15452432831427332	0.8742085930337726	0.5676707842096174	0.9433180304257809	0.794609433091459	0.5839779635486371
1380	1	0.2505713563000076	0.04558627181945152	0.7374266742577869	0.8139292465568455	0.48443789902822987	0.1494106809575535
1381	0	0.9536731738417186	0.463855236360728	0.8087693429629677	0.8150994688990907	0.5741791877131355	0.33976313215269505
1382	0	0.8941249040343304	0.4432525057375081	0.4779878840605667	0.8594869025114769	0.5478737724673723	0.42777841123907034
1383	1	0.8098600195555476	0.4184289379610773	0.0	0.3968530020703933	0.7410835619599494	0.8333568380812924
1384	0	0.30179890329175185	0.2538808936361341	0.7504941691241851	0.8583850931677017	0.6024541037409297	0.6877299214441319
1385	1	0.6864233909201314	0.6233148953712302	0.2781324565163157	0.24430101719326647	0.6711302274300657	0.47990494079804136
1386	1	0.9227644621558735	0.42346194786097024	0.0	0.08070213340534704	0.9999999999999998	0.46828659389196625
1387	1	0.8135329715113242	0.6375309948500862	0.20354010606244777	0.24393554775407322	0.7612224686546496	0.5225825616774591
1388	1	0.750752563152437	0.5442603382822546	0.42876927899285433	0.3852065892519576	0.6862644547575703	0.7477405435898055
1389	0	0.5984115925049889	0.7474604219606591	0.35546752557205274	0.9999999999999998	0.7229750519217455	0.4991508284673505
1390	1	0.7097539580753911	0.8834409052034431	0.5838392303115982	0.10482311639211428	0.7242763006076764	0.9619133064879106
1391	1	0.6851113053845801	0.5195721326302705	0.2347127422068409	0.0	0.763824966026512	0.15250730647590827
1392	1	0.8059829325333607	0.6666523100777102	0.31923165497079764	0.1467134755603563	0.6171620599471808	0.7712472919529747
1393	1	0.5015213979406028	0.34847748374116305	0.5964829231782911	0.8231650013502565	0.2683665162431732	0.2761712865998933
1394	1	0.8237796643013626	0.9125960609621782	0.7267548601293476	0.07313709604824914	0.10347491089972038	0.5908778573271802
1395	0	0.47394837157907355	0.2735791591550938	0.6259651490823486	0.6720424880727336	0.9024944873208376	0.30145139318142267
1396	1	0.31401150552569956	0.1203615399287501	0.6022818139365289	0.3658493113691601	0.5361993923232737	0.33690055391189033
1397	0	0.5020746335553672	0.12675124748503297	0.5102512106343917	0.2878494914033667	0.5415277813389399	0.6883390444869864
1398	1	0.05912816575767399	0.5844505835953409	0.8465980693819846	0.9999999999999998	0.12053537088792599	0.14480925146879675
1399	1	0.3443581061591099	0.47128784755763675	0.5950611874132405	0.5645872715816005	0.32576728801825583	0.4985867145163325
1400	0	0.3702122560918786	0.7760341358666558	0.6892092014610773	0.8619317670357367	0.7393400169226427	0.580432747414978
1401	1	0.44284883798332286	0.40178554947793277	0.6240860270081818	0.7852660005401024	0.21659220276403168	0.01481399242647019
1402	0	1.0	0.6300983836531775	0.9242689815318283	0.9999999999999998	0.33928296710340766	0.4512401505104031
1403	1	0.2969040994167358	0.5475028764451442	0.7649418191820783	0.8731803042578088	0.22315453449911526	0.17827201094621126
1404	1	0.2364889951969089	0.46996806684427783	0.616998138469707	0.9414582770726436	0.0	0.0
1405	1	0.7122701446548416	0.9846671629944561	0.0	0.6406049149338375	0.855566203430681	1.0
1406	0	0.662604674693021	0.28468500618358794	0.5557947327008821	0.7249815464938338	0.36993602728135166	0.2583056777469048
1407	0	0.43919807462172145	0.6593212204741365	0.5211053395853456	0.6108560626519037	0.4989231045357809	0.14547838663410018
1408	1	0.6112425168966147	0.28330985005568277	0.3260092884604313	0.23497704563867128	0.21221891746365462	0.7411257073928936
1409	0	0.4407808610062085	0.25250881392014835	1.0	0.6616653164101178	0.6791652778133892	0.9633986065185169
1410	1	0.551843650290005	0.6386631144363708	0.05880452652520751	0.0	0.6172277633906822	0.0002460497020398966
1411	1	0.7870013298364109	0.8465393442320353	0.4318430429303428	0.0	0.2626294838593881	0.36995373065359205
1412	0	0.5834239367595482	0.08131264343770539	0.3704829103842684	0.6292141506886306	0.9999999999999998	0.40105801371877137
1413	0	0.1460941417673659	0.3570606729958712	0.7226751661623689	0.8151318750562606	0.6192116868798232	0.715240978677693
1414	1	0.623607480810564	0.8274102149181366	0.6655434580963775	0.9999999999999998	0.0	0.35018573751897897
1415	0	0.6433213071152903	0.0	0.5742581066125907	0.6955981636510937	0.834948142355324	0.8715995631117488
1416	0	0.18148199099734774	0.4474364259476884	0.8749752115811493	0.736633360338464	0.6520009102330708	0.7453295565704274
1417	0	0.36942234213924663	0.0	0.7031882704400503	0.8075974435142677	0.5363644521935333	0.7087776730899644
1418	1	0.0	0.26720175724648776	0.4032260128068168	0.8062723917544332	0.0078010820235376865	0.0
1419	1	0.5344980866035625	0.5069711494090212	0.17571630534214422	0.0	0.45078331324837806	0.1754379384635696
1420	1	0.66368451960954	0.5896404905031165	0.860812228526832	0.934588171752633	0.5048860926642904	0.6701808765370605
1421	1	0.552982664790991	0.684234004196226	0.0	0.28691691421370047	0.5683315812415064	0.8334873644476186
1422	1	0.8171216068092357	0.28800445464445934	0.7930694779399066	0.6262741920964983	0.7227154431937639	0.6929179694298249
1423	1	0.6814605420229785	0.673971094033607	0.4747398015647091	0.0	0.4507801082023537	0.8122025649181135
1424	0	0.36488255577103135	0.9475564060125392	0.5729403222814302	0.9999999999999998	0.6990013076587778	0.6204398288454267
1425	1	0.9488922714168009	0.3214542814424681	0.0390473570747748	0.0	0.22051998666700845	0.7076584470062954
1426	1	0.0	0.7962307801165345	0.5452956378779834	0.8340462687910704	0.011583036332401542	0.2096868567450627
1427	1	0.6872931838117935	0.1520455062851096	0.0	0.5660401476280492	0.8572793005307553	0.8862440212923011
1428	0	0.21307411138378418	0.0	0.5545968923319027	0.5981546493833829	0.7026710853567857	0.6690601501503306
1429	1	0.5157398490879748	0.6805207750096907	0.45374960818305676	0.3821316050049508	0.3429559498474397	0.476734948143656
1430	0	0.40725981216615414	0.4157647652390062	0.6349657440044012	0.6028391394364929	0.6706622907104944	0.8162623850017705
1431	1	0.8189780525218817	0.6260559783912827	0.19921892491827808	0.2494625978935998	0.7950757672880182	0.638263429212701
1432	1	0.6967425664511415	0.8859235696222783	0.08633726323061852	0.0	0.3771041127150583	0.0
1433	0	0.14630419379222304	0.2817162686815111	0.42645356089634934	0.24119542713115472	0.24322453270428945	0.29007459506820377
1434	1	0.016478729274003956	0.3035618697201077	0.6467618328716824	0.615067062741921	0.3268201456372912	0.41680819525544166
1435	0	0.6879248191259766	0.0	0.6644047900820738	0.8915437933207309	0.9798274403220428	0.9009859991718328
1436	1	0.6670024540585158	0.6685289213484529	0.08600461864217035	0.0	0.36082408143380906	0.5296609915202872
1437	1	0.4883206636460595	0.5786515471275542	0.8137558132840337	0.6828031325951931	0.42964122714802166	0.49645628416940224
1438	1	0.6284150095484917	0.3838592972244612	0.42031882704400503	0.0	0.24870676392912983	0.6662365797891177
1439	1	0.8407554180848875	0.8500464538199806	0.171972454469272	0.5739256458727156	0.6389195148842335	1.0
1440	0	0.48883543903092064	0.2635962024771268	0.6518410598568349	0.7657520928976504	0.0	0.08390144809251476
1441	1	0.8156897028651393	0.1548788816627389	0.28424640008188184	0.5739184445044558	0.8170848183379913	0.8240369554650042
1442	1	0.23627154697399355	0.8531105600915541	0.7399103139013454	0.9157475920424878	0.0	0.09735766624858233
1443	1	0.07735979397150683	0.2214770468906706	0.8253200104910987	0.8290467188765864	0.017020396912899582	0.0
1444	0	0.040341822689464624	0.7487002159641163	0.9277169706313209	0.6305374021064001	0.49961058690802784	0.8384413651557616
1445	1	1.0	0.06584136789579542	0.6879297991978148	0.3524259609325773	0.8007118407220326	0.5432477360426806
1446	1	0.7231558689571211	0.7220277246242164	0.014861856540624219	0.5195805202988566	0.7154223609651034	0.7468913720571557
1447	1	0.6286147068960672	0.0	0.9619233893924759	0.37682239625528857	0.8470231532524803	0.4325553761859897
1448	1	0.8026309755733165	0.18340952580186665	0.10562265309647323	0.3847691061301646	0.9999999999999998	0.4924189686316638
1449	1	0.7969225899118817	0.35390119795480146	0.43677034089673317	0.0	0.4793370682803002	0.7381971158173952
1450	1	0.9069321605921694	0.27100420237868184	0.45130594986022543	0.4307606445224592	0.6580888951565342	0.9737702015807193
1451	1	0.5754390013357533	0.43659822675616944	0.0	0.19599963993158687	0.5343020050767926	0.7410686958765673
1452	1	0.22724670610319464	0.262688660960948	0.49160552190016826	0.852195517148258	0.12507051101253808	0.2025079065971327
1453	1	0.12603713187273202	0.7139582961600226	0.6850799306563973	0.7568403996759383	0.12313306069075147	0.23764200368474442
1454	1	0.4823874335636509	0.0	0.0	0.1416347105950131	0.9060392682238916	0.0
1455	1	0.059067516933595354	0.5988881847323828	0.8025882307785801	0.7849131334953641	0.012708007486987416	0.055356682049774064
1456	0	0.1614072302273739	0.8271733312003544	0.6254182046148038	0.3353371140516699	0.4422098151329452	0.4876600073214792
1457	0	1.0	0.5861364573270902	0.9124121210570422	0.8541992978665944	0.3096923796825721	0.057236561785480755
1458	1	0.17223970190363336	0.0	0.6412044292906354	0.9173534971644612	0.0	0.0
1459	1	0.6010801407644413	0.7135491333747623	0.9268709658847387	0.14226663065982526	0.3973600035896514	0.631668096955585
1460	0	0.9621773223692094	0.7891242685830662	0.6672498608650039	0.920439283463858	0.5295793697597495	0.48624072062556634
1461	0	0.8355987887986063	0.6477539116577549	0.7911631685676452	0.9077198667746871	0.7726067921335347	0.5596055403191447
1462	1	0.6446304341716185	0.36293046693780084	0.0	0.09729588621838148	0.8594523217353398	0.7279845528796818
1463	1	0.12482563463077434	0.2570957440917505	1.0	0.7418723557475917	0.1675181405604984	0.2834897649325163
1464	0	0.33375047890382414	1.0	0.48358207045668267	0.6304923935547755	0.43395201405092165	0.20570655272365035
1465	0	1.0	0.9820860533942053	0.8247106951632199	0.9999999999999998	0.20013909899746163	0.275173585064183
1466	1	0.9510874630005193	0.7695982821315841	0.3206118101622921	0.4587271581600503	0.5223519909745902	0.795529696998794
1467	1	0.5684850959212926	0.16294215730309425	0.7822937123775773	0.7226158970204337	0.610218327735186	0.1425873026351323
1468	1	0.17402218563569583	0.7907024678976415	0.7268316242651434	0.925138176253488	0.034225083972205805	0.11978569671073558
1469	0	0.2973922484885869	0.7170377844911924	1.0	0.3853308128544424	0.4713324658342093	0.9325508752768061
1470	1	0.0	0.6398936792040706	1.0	0.9909424790710235	0.06748865413707317	0.0
1471	1	0.9317626767136622	0.222984488731103	0.15812612347511257	0.7849383382842741	0.8147932104305016	1.0
1472	1	0.7638009357669784	0.27307770401225584	0.599953301817391	0.7319380682329639	0.8905124227583907	0.9944218732183903
1473	0	0.29234804141279214	0.2661004017793962	0.757418933874094	0.5285660275452335	0.5108282479936408	0.7624180084377044
1474	1	0.5631302485270473	0.0	0.0909575046538258	0.0	0.6236410604856282	0.0
1475	1	0.6912087310638841	0.0	0.3444806586362852	0.5778881987577638	0.22486602907617748	0.20104961202162852
1476	1	0.4797026136684699	0.260870501516671	0.7312647531073484	0.7992888648843279	0.3370907156226761	0.2775995751141731
1477	1	0.46782284034714805	0.46741464495130014	0.043312564369926365	0.0	0.2458382477372374	0.598206837781232
1478	0	0.36006763083504567	0.7395632725639429	0.781286183095258	0.550353767215771	0.7063729135150378	0.19957181350632847
1479	1	0.0	0.029668916549249857	0.5951395508018653	0.46079395085066155	0.4758195302684547	0.3170065353201348
1480	1	0.6024144148941679	0.5011443632022008	0.23075778996053042	0.11940948780268257	0.7405803697341091	0.683443555598231
1481	0	0.7782826915652279	0.8722612242888874	0.9199541973989751	0.6523233414348726	0.5413547088536188	0.17498784754520424
1482	0	0.4774970674074699	0.6522977720624881	0.5143037173032758	0.6581222432262128	0.8458212609933076	0.3595761343791448
1483	1	0.5583315952267898	0.0	0.7412025101872406	0.7837375101269239	0.4109333735032432	0.17004584926155086
1484	1	0.9135487993751692	0.6402720778701383	0.5223015807014963	0.13201008191556385	0.5052498653880668	0.6250667634862244
1485	1	0.5127739736665764	0.6287078454656765	0.9221291812465218	0.8506202178413897	0.2364602830696647	0.029009859991718456
